,id,breed,label
2023,3242d85b5761708a8ce72d3ec8130307,irish_setter,56
8313,d019f029b4480dfcd04b0fb07249a9aa,toy_terrier,111
9188,e6cdf82e11fd0ee6f73c55c0b4944616,standard_schnauzer,106
7909,c5c9f454cbdedf855efc0f5104e4f1fb,appenzeller,5
8910,df823d73ef4bdeda8b61e3435db0ee6b,soft-coated_wheaten_terrier,103
7321,b76c4352046031a43a0c4d20821579eb,entlebucher,42
226,053106ed091eac5e129225315ef6cfcb,maltese_dog,73
1013,19093c74765bbc1531962c46c2bc6197,lhasa,70
6679,a7a3e358844d4ae4d423b2754c1d54a4,norwich_terrier,81
1929,2f946a96b0d3c0f43950cb0792f28548,gordon_setter,50
1043,19fb6b46c01c27f8cdc3b8245875707f,sussex_spaniel,107
5251,84605f5fc5ad89a66b9b277e1223e962,borzoi,18
1404,22b278473423ec37384e1bf0483805a0,bouvier_des_flandres,20
9246,e82a61cd6a3285ab9bba11fc8d752fa9,cocker_spaniel,32
2179,369b617a81c09d79ac0d9d85f3907e22,saint_bernard,92
697,112b85d8e95da86fdf51031caea20d5e,afghan_hound,1
1124,1c0d254ae49836d3365bec5e9f663550,maltese_dog,73
7378,b8cc9c5226ad59f53538f1f04b2b426e,basenji,7
3895,60a9aafef2834e389fde21293e41406b,welsh_springer_spaniel,115
8398,d299001b203489dc596f75dd865ab24e,labrador_retriever,67
5110,813c490609f7b3aab070ebb1d110e982,chow,30
7902,c59c7960ec3d5ca79757cb5f10e8cffb,chesapeake_bay_retriever,28
1778,2c2dbb18ce10dd5a3a36812ecb344f52,miniature_pinscher,75
8136,cb7fb54008ef21a8b55da46d5145acb3,staffordshire_bullterrier,104
2634,4137b32e97452182bf21a4c5accf8daa,kelpie,63
7187,b4173f95948cd008831eeea46ace8498,basenji,7
7544,bd3dfb3eef2ca1708cd9120a217f72ed,border_collie,16
7604,be9a01353a44e997ffab49c6d9d3a309,pembroke,86
3489,56d8f721dbd5080765842a551ea9e073,otterhound,83
8440,d40d6d4e0f03bf31449179b106ac009d,norwegian_elkhound,80
1037,19ac75060dec82ee4c5a72b003e977f2,leonberg,69
6093,99d562e317f52acd1f86a5674b473146,airedale,3
2256,38561c8b2f9f72d03c960e9831f9663d,standard_schnauzer,106
8370,d2148e7b0ddc6d8eb6f5a4794e74c1dd,dingo,37
2613,40d97cd83b13b9937b46e91a4b88d634,cardigan,27
313,079e17a742380d333950962f2c83ffd2,dingo,37
2649,419aebd136f49997714405dad5ec6b23,wire-haired_fox_terrier,118
2281,38da992c0b9fbcac4127a80fc70708fd,italian_greyhound,60
6741,a9091140a1c2246d094da61d00fbd58e,standard_schnauzer,106
2979,499e40bbba7949d34154a08c751eac97,keeshond,62
2547,3f60e39babd06abc652f49c6219a161b,west_highland_white_terrier,116
5512,8b22f7121f8f487e43eca6d7b1e27dc6,maltese_dog,73
5132,8193cb95547946e5266bae16614fbf9c,miniature_pinscher,75
2159,35f63ed3f8103464956787f28cd8e74a,kelpie,63
7080,b1d2238899cfa91f4da91994b304e090,brittany_spaniel,24
3137,4d7e33eab8e3864aa2e901b3f59ba4ef,cocker_spaniel,32
9281,e90868c5948296e603f26b2d2696f9c7,soft-coated_wheaten_terrier,103
5850,939f51df57282705c7bbf31e385c4ae2,japanese_spaniel,61
10085,fca387fcb6630ae11536b3374d3b2234,whippet,117
6445,a2711924a604f08ad42fc221db25f5bd,schipperke,95
3967,628b789b1cb9ce81161f669669b1dc4e,entlebucher,42
1428,2379e29942819dcae1f1ea97446aaaf6,bernese_mountain_dog,11
8604,d8213d9a6c78738f4136606db0b88362,weimaraner,114
2520,3eda7915db371a5908b29137704004ee,samoyed,94
8187,ccc49b7d2c895b6d6c9ce27845faf622,bull_mastiff,25
4969,7d1b168750bb09cfe75266cbe85c6ea3,japanese_spaniel,61
1855,2db3672a67f51993259a44e702872525,whippet,117
8824,dd273d04d5bd6da804f278fc767c6ca8,norwich_terrier,81
5602,8d7374555bffed40c4f77a55d348f8ef,welsh_springer_spaniel,115
7271,b6281e28d445000d206c5d89af27335c,norwegian_elkhound,80
10088,fcaff3d64f414b0a095d9a50cc29c401,otterhound,83
448,0a9f8f6543d0b33fe9474035dd5323ef,briard,23
8049,c92c0415e2b9686f3a5627e050ed856e,japanese_spaniel,61
1284,1ff37b85d9b4ad6699507eef2fae44c8,papillon,84
5995,973156751af162e836c62bf2634d0220,schipperke,95
8223,cd980b3f39d9ae566444c3ebb9096acf,flat-coated_retriever,44
7751,c21404efbc13ac4523f6f6a09c7ed703,soft-coated_wheaten_terrier,103
3727,5cbc1c6e10458a596cba3dad5de44c53,black-and-tan_coonhound,12
7353,b84e0a99e4cd34f5dcce539c7ed3f91d,border_terrier,17
361,0891ce3700686a8df5b4bd711be44ea9,kelpie,63
6279,9e81e7884652773e257986e45df70cb5,wire-haired_fox_terrier,118
5230,83fad0718581a696132c96c166472627,pug,88
9142,e59d5676c3b4910024b164265ace3217,afghan_hound,1
7295,b6c2bb1848f3063b69bf5e6b74e25582,brabancon_griffon,22
9089,e49b6c0fb5b8bb8b86fe2a1f48c65746,samoyed,94
7534,bced7d651d024b5a55b9062f4edca875,airedale,3
6251,9dfc8ee9665e1f2645eb7752db110ba6,beagle,9
5926,95ba2022991e02fe0cfea89fe8ae6f5f,english_springer,41
5149,822a6105495aeaf5e6896d9c33b47428,bedlington_terrier,10
2460,3d5bc6122ef86b32e76b8860dc54e66d,gordon_setter,50
22,009509be3ca7cce0ff9e37c8b09b1125,otterhound,83
2066,33a255a956f02a591865dbe9768eff77,boston_bull,19
1653,290d1794bc8b2df4911aa5cab3f7a776,scotch_terrier,96
702,114524d11fe49af5be43897233a4f65e,miniature_poodle,76
8674,d9ab74f0d0afc57158e44c6956883a2d,bedlington_terrier,10
2743,4374f725ba2ed881e4ebd32b4cc40393,irish_water_spaniel,58
1376,21dfcac3b5cc302372a081c0bdc7a24c,dandie_dinmont,35
1724,2ac2f5944e38c9873fddd80f44929a91,basset,8
2468,3d9097ca79754c2864a6b835169011a2,japanese_spaniel,61
3754,5d4e422ee14154858c50efa6ee3b14df,silky_terrier,102
2325,39e6500353cfde17225e01a9f9f63d74,bull_mastiff,25
460,0afc7d87053cb44a529c78c0fac99886,tibetan_terrier,109
5163,8290edd7b5eb9409a399aade9f27aebc,boxer,21
4183,680d7f247d8303c0cd1c4a1283bb3d25,pomeranian,87
5526,8b7c503438843feb509ac38f505f77e1,pomeranian,87
4082,65a2bbf2b9b80591733f1bd001bf9ff6,clumber,31
1486,24d8ff0d34eae6082f8071d6d85aaf8e,norfolk_terrier,79
3678,5bb48ea05c33ca00fc2c47a7f9677739,norwegian_elkhound,80
7729,c182aec9722d11b6cd64933aa33b932d,japanese_spaniel,61
282,06cd8e3fbfe72c34461814239e1deab8,keeshond,62
6579,a579a1802c57cfbc31b79781f6f37a39,malamute,71
4558,71f1c6d3b710bb9964fb82d026e57a41,bull_mastiff,25
4308,6b645ff81bae262254065a3708e61fbf,kerry_blue_terrier,64
6684,a7c84235852fd06e7f3d4ec70b2b65a9,miniature_pinscher,75
4865,79f802428ab1d8e15f3b6d0d9c49a1c0,ibizan_hound,55
3537,58121984d6a2a42a9326efa2c10c6595,pembroke,86
7948,c6ae68d5e1e8d543b2cabc4c76097cbf,papillon,84
3868,5fe834580c4a99afe91e9f023a159f6c,kerry_blue_terrier,64
7003,af8c60446292fcf5a0d4a98d24db6ed5,giant_schnauzer,48
2581,40359232263bf1d80a0759ac316a7734,bull_mastiff,25
1368,21a38439d3fdd2ce6b26b89ddd71baf7,silky_terrier,102
9681,f3aa61d28f81531b81f15ee65d91ecec,italian_greyhound,60
8377,d23a9459022b02140e847eea64e05440,english_springer,41
597,0ea78b024dc3955332d3ddb08b8e50f0,beagle,9
4351,6c84c961c6b25c394fe8e75194a8a0fa,irish_wolfhound,59
6346,9fe860ddf6ea9ca602dc6da23fb10b74,english_springer,41
9177,e67eb5ac576a272a62033127bf4e6570,papillon,84
6379,a0ecff6d821562026d1200804d3f9cb1,greater_swiss_mountain_dog,53
4758,778a40555323b9c9eb080086c29904f0,english_setter,40
646,0fc1bd3c4d89b3f89dc91605032fa8f9,rhodesian_ridgeback,90
6381,a0f32a4e0fcb8bcb6a38d41782fa8f13,brabancon_griffon,22
7527,bcb2c121cbdd74ef9e4959490463eae1,kerry_blue_terrier,64
9912,f8f529ee9da3f9edc72983ee020f3fbc,greater_swiss_mountain_dog,53
6023,980ecf1bdb0d8d48093f6a83a9b349a0,brittany_spaniel,24
9812,f6eed8d840086c27a17d7bc4f276dd56,walker_hound,113
8997,e1fe81af46e109cc63e17616dc630fb7,bull_mastiff,25
7165,b3b5eb135bc850b54a04d2c43b83a237,siberian_husky,101
3468,566696d17bc3292fe82eccb6e20f6bda,shih-tzu,100
8147,cbb942c46449834575961dcf0d2c27f0,japanese_spaniel,61
7697,c0abba0e417be48e778809d94dad57a7,kelpie,63
2990,49f02ef8a1f6f1104af5e12262a8a76b,brabancon_griffon,22
9615,f1ca2ebd997146e85932ce3cc6e8f064,scotch_terrier,96
4875,7a378a3d9b8ec957aabb276ffc94986c,west_highland_white_terrier,116
2544,3f5429aed0055c3e6fa9564c98c32008,dingo,37
8785,dc28c131838c21c74b77e2c4f411fd4b,schipperke,95
7798,c30fa1c2e03315c58df49b74e9268b93,maltese_dog,73
5341,866965dab54e1f3c641ed3e18b2f3313,african_hunting_dog,2
1567,26caaf6663453fab159f7a4217f6d769,toy_terrier,111
10216,ffcffab7e4beef9a9b8076ef2ca51909,samoyed,94
4066,652002389a04e168a2fc6a0b23f988bf,golden_retriever,49
3988,63021bfb22038c0e4095ada8cf691b76,borzoi,18
7031,b049ea9287e3c5f20af982e1977df9fd,chesapeake_bay_retriever,28
2160,35fbb975be078989d1c17d66ba16b6cb,shih-tzu,100
685,10c9288e30af850676d34c18fb7c1632,scotch_terrier,96
7602,be8c5599351bfc3946cd302da9496d99,australian_terrier,6
8134,cb6e8b90c3769f074a74f27296cad88f,entlebucher,42
3243,506c2c6964094bd4b53d29dea968080c,english_setter,40
5844,9389fa9ac75b25ce54da351cfcf0b784,west_highland_white_terrier,116
8362,d1d46e8cce0706c19b41bc88b18139ae,kelpie,63
2461,3d60e2cf5ca788f1d06ea58a123b38b9,collie,33
4083,65a3a8d1011f95e937d77e3a79700dad,standard_schnauzer,106
2837,45d79ec71756709eb708d9abb3ee458f,rottweiler,91
3697,5c2f3fb11684f2e77ea0d946dba4833e,brabancon_griffon,22
7128,b2e1a5fd7eedab2fad957eed10d66733,scotch_terrier,96
6267,9e486b33df53bfef19c178ecc95f3e4d,boxer,21
4941,7c1414107b56679a82cea7e7a9114d3b,afghan_hound,1
5946,96304329e537c8202c65e246198559a9,chesapeake_bay_retriever,28
4583,727574d987b0475f623ac08cec5c9d3b,bloodhound,14
5784,921f88563193b64bcdba94784751cc82,saint_bernard,92
4040,6487f0f5886fa4e46ef422d8069acb8d,pug,88
2230,37dc6b7f49b757855bcbf64d7f203b5d,basenji,7
7569,bd9b41a4737f840a6fe4580dcb6e5aaf,borzoi,18
935,16e2c529e31eb3d2a276eb5bda2b009f,malamute,71
2320,39c8a366b73c2fb4e6bf47118d650205,australian_terrier,6
4878,7a5ac22642a9ad1ede2461cdf7d27050,english_setter,40
521,0ca9280205bd68d201e1d708db3f209d,cairn,26
522,0cb1bf12ae0fd5f681ae579c2a28ccd8,yorkshire_terrier,119
5345,86870cfcbbd37fdc446f2371ba087e3b,shih-tzu,100
10096,fce0a4c8bf2d6588ea7f6ecf731b2fbb,irish_wolfhound,59
3359,53643d2d125c2851c82b270933067347,bedlington_terrier,10
1311,20835ebd92c1401aca05f86e22799305,curly-coated_retriever,34
3983,62f005564f45f5c4ee3d2ad3a2603a48,clumber,31
6494,a382982d276e0c26d96dfad7d8c7d696,pekinese,85
9774,f610363215fd1f00edef4bbf9b3caba9,miniature_schnauzer,77
1716,2a9f524a0bb54c854034ee0fbf1aa4dc,kelpie,63
780,1369c16ecf370cee5e4a306eebe5656e,border_terrier,17
8994,e1efa8c07decd2fe9c807cbfe157b8bf,soft-coated_wheaten_terrier,103
8412,d327e8ca5085a224a03dfcf4a6e984d7,bluetick,15
5607,8d91d75c382b8685accb5aa89e5ba489,pomeranian,87
5978,96e2ca5c370468190471ddf41514170c,pomeranian,87
651,0fded83899cc06dc30c1bda6302b5bd6,welsh_springer_spaniel,115
3747,5d1b4ea2e14208ed4523f80bba2f015f,pomeranian,87
2196,372a1ff10fc425732b742c4f9ae13db4,miniature_pinscher,75
8600,d7db04ffefefce6e6a1ddedbd350a38f,irish_water_spaniel,58
369,08e5e75d29184a82a9dada752c9c4afb,chow,30
10104,fd05ad1ed6a60452b991ce65d735416a,english_foxhound,39
4285,6ad7ade84c235148e663d4cd336060e3,pembroke,86
4214,68fe92544e3c171703144e0df84c964d,blenheim_spaniel,13
377,09288e5c39391b780412561163b10bf5,afghan_hound,1
9657,f312a698c57b976f011a6d54607e81b7,greater_swiss_mountain_dog,53
2216,379932cedeaba8c3bc3661a16560036b,sealyham_terrier,98
8874,de8c32b71a43eef41eb1af93c1baf150,standard_poodle,105
1613,27dc32da78ef081a347e24cb5bdfdcdf,labrador_retriever,67
6979,aef57a16eab44e62bc3a68cc9b2e7ec4,bloodhound,14
7549,bd58517f201e88d3726593341f2482e4,english_setter,40
1827,2d24951f446acb4ccdb2c5506d881e92,bouvier_des_flandres,20
3632,5a382fdf39c9d5b35cd95c50435b76d1,sealyham_terrier,98
962,17a2b04e47d6873a13d999bd605d0427,shetland_sheepdog,99
2993,49f6854ffe8865db85d4556b35e4dec6,scotch_terrier,96
6606,a6230f82a77ecf899cdcc1ba62073084,doberman,38
9887,f89759123d85d4135ed4bdce6923ad6a,toy_poodle,110
2376,3b1f4ba30065e4754815619a7dfc4694,labrador_retriever,67
8413,d33a9df2a23a1ff3ef29ac6694cc7e79,appenzeller,5
359,088be435c5245f79c448812169a30cb5,italian_greyhound,60
3839,5f15828b33a67b3b44b3409169a4c262,vizsla,112
8369,d20e2c1d02d16b00f9859e4c7e4d954d,american_staffordshire_terrier,4
1246,1ec76628ff231ec226da907f1ff0df67,norwich_terrier,81
7504,bc203c17a2664449384299ab1e19773d,entlebucher,42
8530,d630a84482a95f1f4789b816c268ab1a,pug,88
6511,a3ff0fcdbd1e66768366ce73fa98083c,lakeland_terrier,68
5087,80cf916b258d8cf15395c80f0616127d,basenji,7
3694,5c1ac175525a7b7f7acfbc6c59f9b47c,border_collie,16
1573,26f41b861666360a8048a230e838bdeb,pekinese,85
6281,9e8d139d9f2bd0cd22abefda056cdbc6,schipperke,95
5439,8935b2cad46c4030aa0801ae1415cb90,malamute,71
2567,3fe86d55e854c8bdc80e02c3a9c96843,scotch_terrier,96
3423,55222a8edfd3be882465dcf5901d5e15,newfoundland,78
2037,32a7ae16370c7fe6165a20b007328f6c,beagle,9
9450,ecf239b27efded2e309b147ebd5a032d,newfoundland,78
772,131ccf48aba2dc53174c170b2429e55b,mexican_hairless,74
5380,87c391fb6e83d6c2c8c6c0028e6726eb,appenzeller,5
9782,f63ccfe3730fabe9537060a5e9ccbd24,kuvasz,66
3562,58a604f4ec2a831e0b6281bafc404ec1,papillon,84
562,0dd7b725203b91c30ca4f796d168e6ba,borzoi,18
6683,a7c46b81fc529182e513f2328b1262b8,american_staffordshire_terrier,4
2546,3f609973f198def3b0ea1f12a3606a43,border_collie,16
5510,8b0b1c5823015dc73d323643a559be31,afghan_hound,1
5330,861a9b6f692cb41c875130c525f7a17e,appenzeller,5
4531,712430f180d67dcf181c267c63e2d2db,dhole,36
365,089fd270df9e42e3f741452a4e437dc5,chihuahua,29
10205,ffa0ad682c6670db3defce2575a2587f,english_springer,41
147,037ac6cbd9c96d70e68917aa059b6aab,old_english_sheepdog,82
1668,296ae87cea58f6f1203c9a9625bde4ae,miniature_schnauzer,77
9041,e342333b4dd5d53c4720bb69b72cfe4e,silky_terrier,102
7650,bfa0490063b75ca9fa1b022dc711d88e,entlebucher,42
7788,c2d9baee3714a8f3a6acecf68dfab93e,tibetan_terrier,109
3456,55f7a4c987708f37992a8ca939f2b930,bluetick,15
3271,513c41ada00c0d75af37b87a3ad00022,tibetan_terrier,109
4940,7c036cc0f15aea204c2760897410e799,english_springer,41
6230,9d267017b07f6eac408bad624f205484,keeshond,62
9104,e4eea0877800039013d0b17a4663bd16,shetland_sheepdog,99
8302,cfcc1612346870da991980196d34e106,tibetan_terrier,109
3926,617de2873f3813fea2a288d88de7f818,bouvier_des_flandres,20
8735,db1ef03ff78b53a0aff5d2642bdbc885,ibizan_hound,55
8080,c9f0a7765a138e2850c6ed6538c2134f,boston_bull,19
78,01e4d3d1cb704ed819bce35d22e716a7,appenzeller,5
7088,b1f61f24517fba0fd284ded11f5ea9dd,american_staffordshire_terrier,4
2247,382321aa611762ba588d18d3f826db20,bull_mastiff,25
8444,d425e6d733d2384385d00606307742b5,english_foxhound,39
10170,feb16cf86c9dac6d476e3c372ba5c279,pug,88
7451,bb33d498880146058bd331d7cb6e7fda,wire-haired_fox_terrier,118
2279,38d35ebad2ded36e23d24b39d9be2297,beagle,9
8123,cb0d458235fb16d22dd03d9886cf50e0,pomeranian,87
3897,60e3ba241646a432f7cb58490ee36dbb,pekinese,85
7177,b3df2b20e52b1a2b87506b565bdea231,shih-tzu,100
9664,f340906abda537fa75a9b73ba2742a88,miniature_pinscher,75
3631,5a2b52e94c6d0a8e0d733ed6eb7fc0ea,old_english_sheepdog,82
9984,fa79fd049300f5082393fa99a142cd7f,sealyham_terrier,98
6272,9e59cf6d7e916083b3178522091e5318,miniature_poodle,76
392,098333d51970304787c7061f3e683c5b,great_pyrenees,52
3191,4ed63c8e6d280d855fc7a15c20eed116,malamute,71
16,007b5a16db9d9ff9d7ad39982703e429,wire-haired_fox_terrier,118
4200,688bb4764a82e7402b1f378f5372fb6f,english_foxhound,39
2672,42085804be11d8d7c4b2f30653514d24,irish_terrier,57
6164,9b390d74110d57d254eb6d2683d5b000,greater_swiss_mountain_dog,53
3493,56e895eb4ec0249d18378a65f9dd000e,maltese_dog,73
7394,b92326736c446df97a64932c02113b47,african_hunting_dog,2
4839,797a46212d04b7b75676f5e0e99f828e,staffordshire_bullterrier,104
593,0e94678bb5498dc6df640553bf3a1b2f,brabancon_griffon,22
9520,eeaccf7f12c1e959de200bf2849ec101,curly-coated_retriever,34
5827,93363408e03721a55c0e179e9540d048,lakeland_terrier,68
7961,c713df3041d37a0e82f266fc2bfaf1e6,schipperke,95
5887,949ab3e56fca7aee2a63d9648f5f9320,clumber,31
2355,3ab52c53de2d5938989d18d1a3248a1f,samoyed,94
6036,987370a40fea9e37765009a6592823be,brittany_spaniel,24
4798,785dd3642bde85cc406c55c262f2cf87,bedlington_terrier,10
9371,eb1c2f4061d66878d2de2ce45a2382e5,toy_terrier,111
4592,72bfa0dc2020f6a54a2b11293160a079,bouvier_des_flandres,20
163,03ddfa6f292b49e14ed6be5c58246701,malamute,71
9468,ed650c72271b58dbac0fd5d91ebd206b,scottish_deerhound,97
9644,f2b70abdaeaae871fba924ab80d3253e,brabancon_griffon,22
9994,fab341dadc50afc1a507a9910d5101b3,greater_swiss_mountain_dog,53
7380,b8dcf30dd6d0b661fbdc892c8047e179,entlebucher,42
6356,a02657e33f6b2895506aa317783b9d09,yorkshire_terrier,119
5542,8befd30dd8d44c30e9346b04a525b410,chesapeake_bay_retriever,28
6007,978a9eee19b794afb59da56af20e8714,blenheim_spaniel,13
7993,c7d8a86998c9970e0d398192a016eefe,norwegian_elkhound,80
7638,bf38a009aaf46963526ce4a35d9535ee,german_shepherd,46
6793,aa91acec6c98b310559872490609fbe7,redbone,89
7758,c22aec850a32b0963304741102b70cc8,west_highland_white_terrier,116
4837,7972d0467f6a8d6f209f948347061e24,siberian_husky,101
2293,3931f792d35e57b6ed52a99b52f4eb2b,irish_terrier,57
6548,a4ca7f2c41ef46180fddf84d300a6341,golden_retriever,49
7898,c5928c863685a331b3fc2c16193a72ae,standard_poodle,105
4481,6fd9216d1c2728e26baf30433b2b052c,weimaraner,114
3716,5c9286aa8acd394e41688b8d4fe105d2,curly-coated_retriever,34
6140,9acdf755109d8d01521a0c8c440749e4,norwich_terrier,81
1549,26503dfaa1761b0c9b0375ebc76c888c,basenji,7
2044,32e81ca813ca4a419aa3937203c3791c,giant_schnauzer,48
767,1301d1dd2763e028cf70d0da4c1bab7b,blenheim_spaniel,13
5693,8f9c699fe464bdb7aa7f2edf7661d379,shetland_sheepdog,99
7870,c4c7028d5b4e3908836261eaab862230,brabancon_griffon,22
7857,c474bbdf3334f107a1d6ca5c9af86df8,west_highland_white_terrier,116
3302,5201cf397c9fb94bede2b6305bda9fff,standard_schnauzer,106
4517,70d08414060825704b78d7001ce4efe3,irish_wolfhound,59
9280,e904a004a53aab0ff5902239f538afe1,chow,30
3292,51cf930fcaa72551347eaed4b2e08f1b,toy_poodle,110
1403,22b1e1ee3eace28d731f6e337a604578,boxer,21
1382,21eed327a3a89c7e6d37949c2ab43d27,greater_swiss_mountain_dog,53
6928,adede2c5e311633f1b6d6b3109c733db,borzoi,18
5671,8ef5879e23d4903e557e1d8d523b19c8,border_collie,16
1638,288e71dd1a3d2fffda7647a7dc94d71f,bull_mastiff,25
6907,ad60895e22b73a4e96040d82af3d2b15,bernese_mountain_dog,11
6406,a194b577d699f7c47359db2692e3b464,afghan_hound,1
1179,1d75b0cf9ad1bd98e84bb5d0d4d3ac0f,collie,33
5448,897ffbc20e2ee537a3bf595d4cb0895f,tibetan_terrier,109
5078,80a4f9b1d472cc5e55b3ebddcc1d8619,afghan_hound,1
5175,82e36e9022acac278662b04031ec3642,irish_water_spaniel,58
689,10e2fcf8d3292866bc93d1048cec7962,briard,23
9049,e36c116cdff32db5d5b87b3c789ce46c,maltese_dog,73
6525,a42e354335eb827257a3fe1cb83180d5,tibetan_terrier,109
10040,fbbe0a41f7fa5cd4b69f25d8693e55f9,scotch_terrier,96
6488,a34ece95db67dc41281553e082f2e52e,mexican_hairless,74
7154,b37eeeae39be339eb04a3705bfcac2b3,silky_terrier,102
8606,d82604c1aa6728c546eaf1c3a85f980d,ibizan_hound,55
6610,a63484a418084bbfd3158505b0bf6f9e,miniature_schnauzer,77
8757,db62f4b3d619612dbbade4be83a24a14,miniature_schnauzer,77
4349,6c7968dc0549fb4f9586222fb3f487be,silky_terrier,102
1884,2e86169579fd6e8d1b5028dfe4e2b53a,appenzeller,5
8831,dd5a3c84fb3c388ecf0b4da61eaef352,basset,8
2494,3e1fffba73d112515dbee0369419a668,basenji,7
5947,96332d61312a248ebe3a3007090000d5,affenpinscher,0
3036,4b0441fb889839417b9bd4929d6ef1e8,keeshond,62
5777,91d2a1f1fed71f812361976b22e2dfd4,cairn,26
845,14a44cf4253e82340f83293e3920af11,italian_greyhound,60
7967,c73a535187af35a25faf061ce0739b21,vizsla,112
9282,e915b76d7c4c65ad14a3b808c5f6c9a4,curly-coated_retriever,34
7340,b7f1bfdd7a26c4eb24edd61bbc842167,curly-coated_retriever,34
9209,e78fc6d10f9d4646a50004e4ac74ea5c,bedlington_terrier,10
8471,d4a1b393012e3aef048be05d784c5158,golden_retriever,49
7137,b31735ecd2e53d59cdbf2f668aab027b,shih-tzu,100
2964,492a258eb1dd8949d46cd9a65a90585a,basenji,7
2529,3f05463033fe271b456d30e3222b84ee,toy_terrier,111
5772,91af963a2f4cc1b5ab4f7e5d257b4830,lakeland_terrier,68
1048,1a0a76e482a7963a008e29977d48aad4,dhole,36
7045,b0b2a18852c2380285649efd5947f408,tibetan_terrier,109
1960,305353c76f4015cfec3e6133a7e8406e,miniature_schnauzer,77
2530,3f06362327d11ca13c01a19182911927,scotch_terrier,96
4917,7b5292a6c2a1cad3f8266b5ed0598629,saint_bernard,92
5901,94e9f738b011bc5258d0593fbd9d4bb6,brabancon_griffon,22
8286,cf8646d1cee707152f2590d8a7c2c82f,miniature_pinscher,75
4259,6a2fbeaea4ddfbb216ec7f9a286305e3,wire-haired_fox_terrier,118
5656,8e7e04072f8a9398f668e0a4e16b0734,old_english_sheepdog,82
6097,99e6015fa51cce6a285648fe9ae75cea,malamute,71
5907,9525457649263d9043bf96495394eceb,cairn,26
7373,b8bbc984982b63f97de5015a53806ef4,doberman,38
2978,49991f0ff28b99671bcf48f93957b0a0,border_collie,16
9058,e3a3ebddca40ff58d0cb9b8205c46066,bernese_mountain_dog,11
9508,ee4f333b5dbfab72ccd4225f81920e8f,cardigan,27
6721,a8aa5d6471ed25275dc461acca233221,kelpie,63
7842,c417aa964d70adaa3cd866b7b1bc9e92,pug,88
8264,cedcd40ba220aafc622ebc603c2cdf25,tibetan_mastiff,108
8960,e0fd9680fc1183c6c2de18e711192fe5,shetland_sheepdog,99
3138,4d8597e4e66db9ab06f5312c7f61ebd8,miniature_schnauzer,77
8325,d06dfe63b8aa87927542f830cd7c5879,pekinese,85
10153,fe3d08ee9e1aba1785391b42345c3fc0,bloodhound,14
1826,2d238157ee1f8d2c02ca68668d864ae0,tibetan_mastiff,108
5548,8c170e9b6122bf2d003e109bef89e42f,norwegian_elkhound,80
560,0dcb8150908bbb7b7fff1b9d41a358ba,bluetick,15
9002,e2164f0cb48f319ce4e7ca70d82d8754,brabancon_griffon,22
5435,89130ad7e00c707d912af935195cbc34,keeshond,62
4437,6ebf1c0837a6179e5f96f6db6a0700b2,miniature_poodle,76
1442,24002364f324a040f35f6a69d5138435,chow,30
4406,6dfc7ab7c93fe65fe4dc5b175c2e8351,tibetan_terrier,109
9746,f58364e9a181f9d7e149f4cec3e9ec80,toy_poodle,110
1689,29f4fbc88dbe90a21ceffa17cd167be0,toy_poodle,110
10086,fcab59cd421ec3d233da0027d664657e,saluki,93
9195,e728ffc9ca204977f2cc3c502c68d823,malamute,71
5962,968d6f3b48f707e6e22341bcc8dea9e6,doberman,38
2496,3e29d8011993955d89dd45dd2373a8e5,redbone,89
8380,d24723e50b59d53ef53aeb0189c2a73c,walker_hound,113
340,081f6b553afb94d1f192f08cc3ac5762,wire-haired_fox_terrier,118
2408,3c056788f5b2e4ecc500a5ee17256a0b,english_springer,41
8540,d66ec4c83a620cca6ebf05ab9d162fcd,cairn,26
5782,91fcceacb76b43385198e96d1f82240f,english_setter,40
4576,72627e7db46df1ffab8dc52c8f1c0414,irish_terrier,57
3725,5cb8e8855145375221015c02fe21b273,affenpinscher,0
2785,447dea156cef7c52eac33fce0d01f373,afghan_hound,1
1012,18fa3a34649877d88173d1e3c05c12ff,whippet,117
5280,850f1d90b81ff1a51af16c752c0b328f,staffordshire_bullterrier,104
4895,7ad0e25ffd38d42c1111ca64b54430f8,standard_schnauzer,106
7121,b2bab263aaa473785d7c88eec236acd8,irish_wolfhound,59
6549,a4cb52d4fb0d6cba912707fc15fa095c,standard_poodle,105
4037,64684514366ddd73a109ad635f6f0148,newfoundland,78
148,039bdddd8546f0fafdf984b810d1138b,saint_bernard,92
285,06d80d6a7aba8bc48606a285bbad0697,boxer,21
9866,f819a72296da2b1dc4f21d8145c40f27,kerry_blue_terrier,64
8982,e19ef13146562537f75ddf4c447d9697,blenheim_spaniel,13
6770,aa199e6564bd8d92f50f83275f628389,norfolk_terrier,79
4443,6ef0ace1632e68410f65e4af7527821e,italian_greyhound,60
7446,bae3d77665746cd31c98a27c42163b92,dingo,37
236,0581b47e4c3890fb74a5485aa4d008f0,irish_terrier,57
9799,f69495e6688f3e331ecddb474367e923,bedlington_terrier,10
7123,b2bc11ef2ab31c65e49f6f03c82cb279,pomeranian,87
8538,d65bc49d1cf6be1fe8fd5798c4a28e08,bedlington_terrier,10
3083,4c2218069e2d1ae839bf63fe5473928d,toy_terrier,111
632,0f7db98cbd6f6537c0ac3dfad349b182,chihuahua,29
